,Playlist_ID,Video_ID,Video_Name,Video_Description,Video_Published_Date,Video_Published_Time,Video_Duration,Video_Caption,Video_ViewCount,Video_LikeCount,Video_CommentCount,Video_FavoriteCount
633,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,xERUZAY_0B0,Egg Pulao Recipe in Tamil | Quick and Simple Lunchbox Pulao Recipe in Tamil | Muttai Pulav,"In this video we will see how to make egg pulao recipe in tamil. This is a quick and easy version which is perfect for lunchbox recipe and for everyday meals. It's slightly milder and has less oil than the traditional version but that makes it perfect for an everyday pulao. This pulav rice is very flavorful and the seasoned eggs are a perfect combination to an awesome lunch.
#EggPulao #MuttaiPulav #lunchboxRecipe

Friends, please do try this lunchbox pulao recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
2 tbsp Oil
2 tbsp Ghee
2 bay leaves,1 Cinnamon,2 Cloves,2 Cardamom
1/2 tsp pepper corns
1 Onion
1 tsp Ginger Garlic paste
2 Green Chilies
handful Coriander leaves
handful Mint leaves
1/8 tsp turmeric powder
1/2 tsp Garam masala
1 tsp Chili powder
1/4 cup Curd
2.5 cup Water
1.5 cup Basmati Rice(300g)
required Salt

For Egg Masala:
2 tbsp Oil
1/8 tsp turmeric powder
1/4 tsp Garam masala powder
1/4 tsp Chili powder
1/4 tsp pepper powder
little Salt",11-03-2022,05:15:13,5 min 2 sec,false,711235,14405,891,0
634,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,CDtaoJ6xlgc,Omelette Biryani Recipe in Tamil | Muttai Omelette Biryani,"In this video we will see how to make omelette biryani recipe in tamil. This egg omelette biryani is very special because it can be directly served with onion raita and all the side dish is already incorporated. Usually in biryani the rice is very flavorful but in this recipe omelette is so rich in flavor that it overtakes the rice. The fully omelettes soak in all the flavors from the biryani.
#OmeletteBiryani #EggOmeletteBiryani #MuttaiBiryani

Friends, please do try this egg omelette biryani recipe at home and share it with your friends and family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
4 Eggs
1/2 Onion
Coriander leaves
Salt and pepper
1 tbsp Oil

For Biryani:
2 tbsp Oil
2 tbsp Ghee
2 Bay leaves,1 Cinnamon,4 Cloves,3 Cardamom,1 star anise
2 medium onion
1 tbsp Ginger Garlic paste
1 Tomato
1/8 tsp Turmeric powder
1/2 tsp Coriander powder
1 tsp Garam masala
1 tsp Chili powder
2 tbsp Curd
handful Mint leaves
handful Coriander leeaves
2 green chilies
1 cup Basmati rice
1.5 cup Water
required Salt",02-07-2021,05:19:44,5 min 15 sec,false,666982,19584,1828,0
635,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,_M935O1wLnM,Vegetable Omelette Recipe in Tamil | Spanish Omelette | Healthy Breakfast Recipe in Tamil,"In this video we will see how to make vegetable omelette recipe. This spanish omelette is a healthy breakfast recipe which can be made in no time. This omelette is very filling and is ideal for breakfast and incorporates a lot of vegetables in the fully egg scaffold. Cutting into this omelette is a great way to start the morning.
#VegetableOmelette #SpanishOmelette #HealthyBreakfast

Friends, please do try this vegetable omelette recipe at home and share it with your friends and family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
2 Potatoes
1 Onion
1 Carrot
4 Eggs
1/4 tsp Chili powder
2 Green Chilies
Coriander leaves 
Salt and pepper to taste
2+1 tbsp Oil",03-02-2021,05:02:08,5 min 4 sec,false,516359,11731,1557,0
636,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,cp8D8OYeJQA,Muttai Kulambu Recipe in Tamil | Muttai Kulambu with Coconut in Tamil | Kerala Style Egg Curry,"In this video we will see how  to make muttai kulambu with coconut in tamil. This kerala style egg curry is milder and has a wonderful taste of coconuts and caramelized onions. This egg curry pairs well with dosa, chapathi, appam and idiyappam. This egg curry is very different from the regular spicy egg curry.
#EggCurry #MuttaiKulambu 

Friends, please do try this muttai kulambu at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
1 cup grated Coconut
1.5 cup Water
2 tbsp Oil
1 tsp Fennel seeds
2 Onion
2 tsp Ginger paste
3 Green Chilies
2 spring Curry leaves
1/2 Tomato
1/4 tsp Turmeric powder
1 tsp Garam masala 
1 tbsp Coriander powder
1 tsp Chili powder
1 cup Water
Salt to taste
few coriander leaves for Garnishing
6-8 boiled Eggs",19-01-2022,05:23:22,4 min 27 sec,false,460068,8492,831,0
637,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,61Z9idLOX88,Muttai Salna | Egg Salna Recipe in Tamil | Muttai Kurma,"In this video we will see how to make muttai salna recipe in tamil. This egg salna is a perfect combination for chapati and also goes well with dosa, idli and rice. The salna is very flavorful and cooking the eggs in this kurma incorporates all the spices and flavor to the eggs.
#EggSalna #MuttaiSalna #EggKurma

Friends, please do try this egg salna recipe at home and share it with your friends and family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
2-3 tbsp Oil
1 bay leaf
1 Cinnamon
3 Cardamom
3 Cloves
1 tsp Fennel seeds
2 Onion
1 tbsp ginger garlic  paste
3 green chillies
Curry leaves
2 Tomatoes
1/4 tsp turmeric
1 tsp Garam amsala
1 tnsp Coriander powder
2 tsp Chilli powder
3 cup water
required Salt
6-8 Eggs

For Coconut paste:
1/2 cup Coconut
1 tsp Fennel seeds
1 small Cinnamon,2 Cardamom,2 Cloves
1 tsp Pepper
1 tsp Poppy seeds
1 tbsp roasted Channa dal
1/4 cup Water",19-11-2021,05:27:42,4 min 52 sec,false,424206,9866,777,0
638,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,dFiQvXlVdZ4,Masala Egg Bonda Recipe in Tamil | Stuffed Muttai Bonda Recipe in Tamil,"In this video we will see how to make egg bonda recipe in tamil. This egg bonda is going to be made in a twist method along side with potato masala. The combination taste of potatoes and egg goes very well with the bonda. This egg bonda can be served as an evening snack along with hot tea/ coffee.
#muttaibonda #eggbonda #eggrecipeintamil 

Friends, please do try this egg bonda recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
1 tbsp Oil
1 Green chilli
2 Garlic cloves
1 small piece Ginger
1 spring Curry leaves
1/8 tsp Turmeric powder
1/2 tsp Garam masala
3/4 tsp Chilli powder
2 Potatoes medium
1/2 Onion
Coriander leaves
required Salt
4 Eggs boiled

For Bonda batter:
1 cup Besan flour
1/4 cup Rice flour
1/8 tsp Turmeric powder
1/2 tsp Garam masala
3/4 tsp Chilli powder
required Salt
required Water
Oil for frying",16-09-2022,05:26:35,3 min 49 sec,false,279560,6890,461,0
639,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,T-u7Gm1_XII,Stuffed Egg Chapathi Recipe in Tamil | Muttai Chapathi,"In this video we will see how to make stuffed egg chapathi recipe in tamil. In this muttai chapathi recipe, we are going to grate some boiled eggs and stuff them between two pieces of chapathi. The grated egg has a good texture to it and the stuffing masala is very flavorful. This stuffed chapathi can be served along with some thick curd / yogurt or with some pickle. 
#stuffedchapathi #eggchapati #muttaichapathi

Friends, please do try this egg chapathi recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
1.5 cup Wheat flour
required Salt
required water

For the Stuffing:
1 tbsp Oil
1/2 tsp Cumin seeds
2 Onion
1 tsp Ginger Garlic paste
2 green chillies
1 tsp Coriander powder
3/4 tsp Chilli powder
1 Tomato
required Salt
4 hard boiled Eggs
pepper powder
Coriander leaves
Ghee or oil as required",14-06-2023,04:00:41,4 min 33 sec,false,269460,3954,334,0
640,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,ajRCQzn_V6k,Egg Kurma Recipe in Tamil | Biryani Egg Gravy Recipe in Tamil,"In this video we will see how to make egg kurma recipe in tamil. This egg kurma is a great combination for biryani and variety rice recipes. It can also be served with some hot chapathis as well. It is very easy to make and is absolutely delicious. 
#eggkurma #EggKurmarecipe #eggrecipeintamil 

Friends, please do try this egg kurma recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients for making Biryani egg gravy:
2 tbsp Oil
2 medium Onion
1 tsp ginger 
6-7 Mint leaves
5 Cashews
1/2 cup Curd
2 tbsp Water
2 tbsp Oil
1 Cinnamon,2 cardamom,2 cloves
1/2 tsp Cumin seeds
2 Green Chillies
1/4 tsp turmeric powder
1/2 tsp Cumin powder
1/2 tsp Garam masala
1 tsp Coriander powder
1 tsp Chilli powder
required Water
required Salt
6 boiled Eggs
Coriander leaves for garnishing",15-07-2022,05:32:32,3 min 46 sec,false,239523,4908,395,0
641,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,2VlC7xkn9Pw,Egg Masala Noodle Wrap Recipe  in Tamil | Noodles Snack Recipe in Tamil,"In this video we will see how to make egg noodles wrap recipe in tamil. This recipe is similar to egg puff but instead of wrapping the egg in between puff pastry, we are going to make the masala and wrap the egg in between noodles and then fry the noodles. This imparts a crispy as well as stretchy texture to the noodles and the masala and the egg are in good contrast to the texture and works will in this recipe.
#eggnoodlesrecipe #eggwrap #noodlesrecipeintamil 

Friends, please do try this egg noodles recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
2 tbsp Oil
2 Onion
2 Garlic cloves 
1/2 tsp Cumin powder
1/2 tsp Coriander powder
3/4-1 tsp Chilli powder
required Salt
1 Tomato
Coriander leaves
2 hard Boiled Eggs

For Nooles
150g Noodles
1-2 tsp Oil
1/4 tsp Salt
1/2 tsp Pepper
1 tbsp Corn flour

4 tbsp Oil for frying",09-08-2023,05:11:06,5 min 17 sec,false,228212,4137,459,0
642,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,rnDdok2ATU4,Egg Dum Biryani recipe in Tamil,"In this video we will see how to make egg dum biryani recipe in tamil. This egg dum biryani is very easy to make and is very flavorful. The masala with caramelized onions adds a mild sweetness and contrasting texture to the recipe. Layering the rice and masala along with the eggs creates different hues of color and flavor.
#eggbiryani #eggdumbiryani #biryanirecipe 

Friends, please do try this egg dum biryani recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!


Ingredients:
For flavoring the Rice:
2 tbsp Oil
2 bay leaves
2 Cinnamon
3 Cloves
3 Cardamom
6 Pepper
1 small mace
1 star anise
1 stone flower
required Salt
12 cup Water
2 cup Basmati Rice (400 g)

For roasting Egg:
4 tbsp Oil
1/4 tsp Turmeric powder
1/2 tsp Chilli powder
1/2 tsp Coriander powder
1/2 tsp pepper powder
1/2 tsp Salt 
10 b oiled Eggs

For Biryani Masala:
2 tbsp Oil
3 onion
1 tbsp Ginger Garlic paste
5 Green Chillies
handful Mint and Coriander leaves
1 tsp Chilli powder
1 tsp Biryani masala
1 tsp Coriander powder
1 Tomato
6-8 tbsp Curd
required Salt
handful Mint and Coriander leaves
12 strands saffron+2 tbsp Water
2 tbsp Ghee",27-10-2023,05:31:36,7 min 17 sec,false,191149,3155,218,0
643,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,-Xm7uuEc7EI,White Egg Kurma Recipe in Tamil | வெள்ளை குருமா | Muttai Vellai Kuruma,"In this video we will see how to make white egg kurma recipe in tamil. This vellai kuruma is made from coconut and cashews and has a rich delicate taste and this kurma is perfect for dosa, appam, idiyappam and chapathi. Compared to the usual spicy egg curry with onions and tomatoes, this recipe offers a milder more mellow flavor.
#eggkurma #whitekurma #eggcurry 

Friends, please do try this white egg kurma recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!

Ingredients:
For Grinding:
2 tbsp Oil
2 Onion
2 tiny piece Ginger
2 Garlic cloves
4-6 Green chillies
1/2 tsp peppercorn
2 tsp poppy seeds
12 Cashews
1/2 cup Water

For the gravy:
2 tbsp Oil
1 Bay leaf
1 small Cinnamon
2 Cloves
2 Cardamom
5 Peppercorn
Curry leaves
1/2 tsp Garam masala
1 tsp Cumin powder
1 tsp Coriander powder
1.5 cup Coconut Milk
required Water
required Salt
6 hard boiled Eggs
coriander leaves for garnishing",03-01-2023,05:03:27,4 min 23 sec,false,181669,3270,112,0
644,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,jriysLe79f0,Egg Pepper Biryani Recipe in Tamil | மிளகு வறுவல் பிரியாணி,"In this video we will see how to make egg pepper biryani recipe in tamil. In this version, we are going to make a spicy egg thokku and then turn it into a flavorful biryani. The smell of freshly ground pepper corns power the entire biryani. While making the thokku, the flavor of the spices might be overpowering but the flavors blend well when layered in with the rice.
#eggbiryani #pepperbiryani #muttaibiryani 

Friends, please do try this egg pepper biryani recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!



Ingredients:
2 tsp Oil
2 Bay leaves,2 Cinnamon,2 Cardamom,2 Cloves,1 small mace
8 cup Water
required Salt
1 cup Basmati Rice

For Egg Pepper roast:
1 tbsp Pepper corns
1 tsp Fennel seeds
1 tsp Cumin seeds
4 tbsp Oil
1 medium Onion 
2 Bay leaves,2 Cinnamon,2 Cardamom,2 Cloves,1 small mace
2 Onion
1 tbsp Ginger Garlic paste
1 -2 tbsp Ghee
1 tsp Coriander powder
Coriander leaves,Mint leaves
few Curry leaves
5-6 hard boiled Eggs
4 tbsp Curd
required Salt

For assembling the Biryani
Fried Onion
Coriander leaves, Mint leaves
2 tbsp Saffron Water
2 tbsp Water
1 tbsp Ghee",06-03-2024,05:10:44,7 min 26 sec,false,181371,4232,167,0
645,PLX9ciqY-LU_ckocrGeOnN-0llw66SGND8,Csm9k5csR9U,Muttai Mittai Recipe in Tamil | Egg Sweet Recipe in Tamil,"In this video we will see how to make muttai mittai recipe in tamil. This egg sweet is a very popular sweet recipe which can be made with a handful of ingredients. The original recipe for Syed Muttai mittai uses Khoya but if Khoya is not available we can stir and evaporate 1 litre of milk to make about 200g of khoya. This egg sweet has a melt in mouth soft texture and smooth finish to it and is definitely a wonderful recipe to make during the holidays.
#eggsweet #muttaimittai

Friends, please do try this egg sweet recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!

200g unsweetened Khoya (or 1 liter full fat milk to make khoya)
6 Eggs
1/4 cup Ghee (50g)
1/2 tsp fresh Cardamom powder
1 cup Sugar (200g)
Bake at 160C / 320F for 35-40 min",14-08-2024,05:17:19,5 min 43 sec,false,179484,4685,290,0
646,PLX9ciqY-LU_cUJTI_9Ny_n4815ndG4Yx2,zzJvRxv7leo,Lunch box recipe in Tamil | Paruppu Sadam with Kovakkai Fry & Mini Uttappam,"In this video we are going to see how to prepare lunch box recipe in tamil. This is the first lunch box in our lunch box series and today we will look at the recipe to make paruppu sadam, kovakkai fry and mini uthappam. The spiciness of the kovakkai fry goes very well with the rice and the vadagam is also a good combination for it. Adding some fruit to the lunch box is a ideal and it incorporates several vitamins into our diet. Also balancing the protein and carbohydrate portions will aid in suppressing hunger.

Friends, please do try this lunch box combination at home and pack this exciting lunch box for your family. This will certainly bring about the excitement of lunch. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking.

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed recipe for this lunch box menu along with the list of ingredients please visit
https://www.steffisrecipes.com/2019/02/lunch-box-1-paruppu-sadam-kovakkai-fry.html

#madrassamayal #lunchboxrecipes #recipesforkids #varietyricerecipes",13-02-2019,04:40:59,5 min 12 sec,false,1482838,17012,2101,0
647,PLX9ciqY-LU_cUJTI_9Ny_n4815ndG4Yx2,ZqUV1xYepLM,Lunch box Recipe in Tamil | Egg Chapathi Recipe | Banana bread pockets | Lunch Box Ideas in Tamil,"In this video series we are going to check out the second lunch box recipe in tamil. These lunch box ideas are very quick and easy to make and are ideal to pack for kids to take to school. The lunch menu includes a balance of protein and carbohydrates and the protein supresses the hunger and keeps us satisfied for longer time duration. Also it is good to add a handful of nuts and some fresh fruits along with every meal. They complement the vitamins in our meal. This egg chapathi recipe is a fancier variant of the regular chapathi and the way it is presented makes it very tasty and fun to eat.

Friends, please do try this lunch box combination at home and your family will be excited about their lunch. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!!

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed lunch box recipe with the list of ingredients please visit
https://www.steffisrecipes.com/2019/02/lunch-box-2-egg-chapathibanana-pockets.html",20-02-2019,05:25:50,3 min 57 sec,false,1447625,16795,2034,0
648,PLX9ciqY-LU_cUJTI_9Ny_n4815ndG4Yx2,_u_WrIiMHko,Lunch Box Recipe in Tamil | Vegetable Rice with Spicy Egg Roast | Lunch box ideas in Tamil,"In this lunch box series, today we are going to prepare vegetable rice recipe with a spicy egg roast. These spicy eggs will go perfectly with the rice. We have to make sure that the rice is not overcooked otherwise the vegetable rice will lose all the texture and become mushy. You can add any vegetable of your choice. And as always add fruits and a handful of nut with your meal.

Friends, please do try this lunch box recipe at home and please share your feedback about the recipe in the comments below. All the best and happy cooking.

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed lunch box recipe with the list of ingredients please visit
https://www.steffisrecipes.com/2019/02/lunch-box-3-vegetable-rice-spicy-egg.html",27-02-2019,05:40:25,4 min 12 sec,false,988759,12652,1863,0
649,PLX9ciqY-LU_cUJTI_9Ny_n4815ndG4Yx2,-4Xv0oKHGUY,Lunch Box Recipe in Tamil - No. 4 | Lemon Rice and Spicy Paneer Roast | Lunch box ideas in Tamil,"In this lunch box series video we are going to see how to make lemon rice and spicy paneer roast recipe in tamil. Lemon rice is a quiuk and easy variety rice which can be made in no time. Roast the peanuts before adding them to the recipe and this adds a crunch factor in our lemon rice. Paneer is high in protein will satisfy our hunger for a longer time period. This serving of protein balances the carbs in our rice. I have added a portion of cooked moong dal along with the meal. And as always have a portion of fruit serving along with the meal. 

Friends, please do try this lunch box recipe at home and pack it for your family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking !

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed lemon rice and paneer roast recipe please visit
https://www.steffisrecipes.com/2019/03/lunch-box-4-lemon-rice-paneer-fry.html",06-03-2019,05:27:17,4 min 7 sec,false,687383,8725,1373,0
650,PLX9ciqY-LU_cUJTI_9Ny_n4815ndG4Yx2,ZU3ZI15WckM,Lunch Box Recipe in Tamil No. 5 | Vegetable Sandwich and Mini Idli | Lunch box ideas in Tamil,"In this video we are continuing our Lunch box recipe series with the quick and easy vegetable sandwich and mini idli recipes. This bread sandwich is loaded with lot of veggies and a perfect sandwich starts with a crispy outer bread layer. We don't want the bread to get soggy and so cook the vegetables well enough to get rid of the moisture. Also when cooking the sandwich use a heavy object to press on the sandwich while it is being cooked. This compresses the vegetable layer in the sandwich and also makes the bread crispy. I have also added some corn to the lunch box, this adds a colorful component to the meal and offers a contrasting taste and texture in the meal. Also add a serving of fruit along with the meal.

Banana Cupcake Recipe :- https://www.youtube.com/watch?v=BgPywpFEaDs

Friends, please do try this lunch box recipe at home. Adding a variety of foods as portions of the meal helps in balancing the diet and also keeps us excited about the food. Please do share your feedback about the recipe in the comments below. All the best and happy cooking !

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed vegetable sandwich recipe with the list of ingredients please visit
https://www.steffisrecipes.com/2019/03/lunch-box-5-veg-sandwich-mini-idli.html",20-03-2019,05:24:57,3 min 38 sec,false,637161,7913,1123,0
651,PLX9ciqY-LU_fczif1y4xlYgZoVE9hlj2S,PyK0DXbyxt0,Dora Cake Recipe in Tamil | Doraemon Cake Recipe | Dora Pancake Recipe in Tamil,"In this video we are going to see how to prepare dora cake recipe in tamil. This doraemon cake is fun recipe which is kid's favorite recipe. This dora pancake is very easy to make and requires only a handful of basic ingredients. This can be a quick and easy recipe for kid's evening snack. I have used a chocolate spread in this recipe but you can use any fruit spread or jam as per your liking.

Friends, please do try this easy and tasty dora cake and let the inner kid feast on these tasty pancakes. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking.

For detailed dora pancake recipe and the list of ingredients please visit
https://www.steffisrecipes.com/2019/01/dora-cake-recipe.html",30-01-2019,05:41:34,3 min 56 sec,false,3066448,39200,2658,0
652,PLX9ciqY-LU_fczif1y4xlYgZoVE9hlj2S,zzJvRxv7leo,Lunch box recipe in Tamil | Paruppu Sadam with Kovakkai Fry & Mini Uttappam,"In this video we are going to see how to prepare lunch box recipe in tamil. This is the first lunch box in our lunch box series and today we will look at the recipe to make paruppu sadam, kovakkai fry and mini uthappam. The spiciness of the kovakkai fry goes very well with the rice and the vadagam is also a good combination for it. Adding some fruit to the lunch box is a ideal and it incorporates several vitamins into our diet. Also balancing the protein and carbohydrate portions will aid in suppressing hunger.

Friends, please do try this lunch box combination at home and pack this exciting lunch box for your family. This will certainly bring about the excitement of lunch. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking.

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed recipe for this lunch box menu along with the list of ingredients please visit
https://www.steffisrecipes.com/2019/02/lunch-box-1-paruppu-sadam-kovakkai-fry.html

#madrassamayal #lunchboxrecipes #recipesforkids #varietyricerecipes",13-02-2019,04:41:01,5 min 12 sec,false,1482838,17012,2101,0
653,PLX9ciqY-LU_fczif1y4xlYgZoVE9hlj2S,ZqUV1xYepLM,Lunch box Recipe in Tamil | Egg Chapathi Recipe | Banana bread pockets | Lunch Box Ideas in Tamil,"In this video series we are going to check out the second lunch box recipe in tamil. These lunch box ideas are very quick and easy to make and are ideal to pack for kids to take to school. The lunch menu includes a balance of protein and carbohydrates and the protein supresses the hunger and keeps us satisfied for longer time duration. Also it is good to add a handful of nuts and some fresh fruits along with every meal. They complement the vitamins in our meal. This egg chapathi recipe is a fancier variant of the regular chapathi and the way it is presented makes it very tasty and fun to eat.

Friends, please do try this lunch box combination at home and your family will be excited about their lunch. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!!

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed lunch box recipe with the list of ingredients please visit
https://www.steffisrecipes.com/2019/02/lunch-box-2-egg-chapathibanana-pockets.html",20-02-2019,05:25:49,3 min 57 sec,false,1447625,16795,2034,0
654,PLX9ciqY-LU_fczif1y4xlYgZoVE9hlj2S,_u_WrIiMHko,Lunch Box Recipe in Tamil | Vegetable Rice with Spicy Egg Roast | Lunch box ideas in Tamil,"In this lunch box series, today we are going to prepare vegetable rice recipe with a spicy egg roast. These spicy eggs will go perfectly with the rice. We have to make sure that the rice is not overcooked otherwise the vegetable rice will lose all the texture and become mushy. You can add any vegetable of your choice. And as always add fruits and a handful of nut with your meal.

Friends, please do try this lunch box recipe at home and please share your feedback about the recipe in the comments below. All the best and happy cooking.

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed lunch box recipe with the list of ingredients please visit
https://www.steffisrecipes.com/2019/02/lunch-box-3-vegetable-rice-spicy-egg.html",27-02-2019,05:40:26,4 min 12 sec,false,988759,12652,1863,0
655,PLX9ciqY-LU_fczif1y4xlYgZoVE9hlj2S,-4Xv0oKHGUY,Lunch Box Recipe in Tamil - No. 4 | Lemon Rice and Spicy Paneer Roast | Lunch box ideas in Tamil,"In this lunch box series video we are going to see how to make lemon rice and spicy paneer roast recipe in tamil. Lemon rice is a quiuk and easy variety rice which can be made in no time. Roast the peanuts before adding them to the recipe and this adds a crunch factor in our lemon rice. Paneer is high in protein will satisfy our hunger for a longer time period. This serving of protein balances the carbs in our rice. I have added a portion of cooked moong dal along with the meal. And as always have a portion of fruit serving along with the meal. 

Friends, please do try this lunch box recipe at home and pack it for your family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking !

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed lemon rice and paneer roast recipe please visit
https://www.steffisrecipes.com/2019/03/lunch-box-4-lemon-rice-paneer-fry.html",06-03-2019,05:27:16,4 min 7 sec,false,687383,8725,1373,0
656,PLX9ciqY-LU_fczif1y4xlYgZoVE9hlj2S,oCSYNs5FEfo,Akki Roti Recipe in Tamil | Rice Flour Roti in Tamil | Instant Roti Recipe | Vegetable Roti Recipe,"In this video we will see how to make akki roti recipe in Tamil. This a rice flour roti which quite easy to make and can be made instantly. We are going to add a lot of vegetables to our akki roti and add interesting flavors to it. This is an ideal healthy breakfast recipe which can be made with a handful of ingredients in no time.

Friends please do try this akki roti recipe at home. This recipe will be an interesting addition to your breakfast menu. Also this is quick and easy to make. Please do share your feedback about the recipe in the comments below. All the best and happy cooking.

For detailed Akki roti recipe with the list of ingredients please visit
https://www.steffisrecipes.com/2019/03/akki-roti-recipe.html",13-03-2019,04:17:37,3 min 7 sec,false,456647,5796,1083,0
657,PLX9ciqY-LU_fczif1y4xlYgZoVE9hlj2S,ZU3ZI15WckM,Lunch Box Recipe in Tamil No. 5 | Vegetable Sandwich and Mini Idli | Lunch box ideas in Tamil,"In this video we are continuing our Lunch box recipe series with the quick and easy vegetable sandwich and mini idli recipes. This bread sandwich is loaded with lot of veggies and a perfect sandwich starts with a crispy outer bread layer. We don't want the bread to get soggy and so cook the vegetables well enough to get rid of the moisture. Also when cooking the sandwich use a heavy object to press on the sandwich while it is being cooked. This compresses the vegetable layer in the sandwich and also makes the bread crispy. I have also added some corn to the lunch box, this adds a colorful component to the meal and offers a contrasting taste and texture in the meal. Also add a serving of fruit along with the meal.

Banana Cupcake Recipe :- https://www.youtube.com/watch?v=BgPywpFEaDs

Friends, please do try this lunch box recipe at home. Adding a variety of foods as portions of the meal helps in balancing the diet and also keeps us excited about the food. Please do share your feedback about the recipe in the comments below. All the best and happy cooking !

The lunch box used in this video is a large bento box. The exact product link is https://amzn.to/2SPXD6r

For detailed vegetable sandwich recipe with the list of ingredients please visit
https://www.steffisrecipes.com/2019/03/lunch-box-5-veg-sandwich-mini-idli.html",20-03-2019,05:24:57,3 min 38 sec,false,637161,7913,1123,0
658,PLX9ciqY-LU_fczif1y4xlYgZoVE9hlj2S,7tmT1f1f7nw,Cake in Fry Pan Recipe in Tamil | How to make Cake in Fry Pan | How to make Cake without Oven -Tamil,"In this video we will see how to make cake in fry pan. Yes, this cake recipe can be made without oven or a pressure cooker. This vanilla cake is so spongy that no one is going to believe that this cake was made in a frying pan. I have used a 10"" frying pan for this recipe, if you use a pan with smaller diameter then you will have to do it in batches. Also once you cover the frying pan do not open it in the middle of the cooking (baking) process. 

If you want to make the cake eggless then replace the egg with 4 Tbsp of curd (not too sour)

Friends, please do try this easy frying pan cake at home, since this cake is made without any special gadgets this cake can be made by everyone. You can dip this fry pan cake in chocolate syrup or layer it with jam and you can get really creative. Please do share your feedback about the recipe in the comments below. All the best and happy cooking!

For detailed cake in fry pan recipe with the list of ingredients please visit
https://www.steffisrecipes.com/2019/04/cake-recipe-in-fry-pan.html",03-04-2019,05:35:31,4 min 25 sec,false,1310873,17412,1736,0
